"idelem";"tipo_elem";"cod_cent";"nombre";"st_x";"st_y"
7082;495;"60401";"(TACTICO)Salida Edificio Nuevos Ministerios(Delante G.4) - (TACTICO)Salida Edificio Nuevos Ministerios(Delante G.4)";441428.040289411;4477417.52964163
7080;495;"60402";"(TACTICO)Entrada Edificio Nuevos Ministerios (Delante G.6) - (TACTICO)Entrada Edificio Nuevos Ministerios (Delante G.6)";441463.86723414;4477400.17362453
7081;495;"60403";"(TACTICO)Salida Edificio Nuevos Ministerios(Delante G.5) - (TACTICO)Salida Edificio Nuevos Ministerios(Delante G.5)";441427.188949373;4477410.67976929
5554;495;"61042";"(AFOROS)Av.Pio XII S-N - Caidos División Azul-José Bardasano";442973.06153534;4480114.30202245
5561;495;"61049";"Potosi O-E - Bolivia-Principe de Vergara";442638.706037019;4478922.97517631
5562;495;"61051";"Serrano S-N - Rodríguez Marín-Pl.República Ecuador";442597.268844086;4478614.44781035
5600;495;"61094";"Puerto Rico N-S - Nicaragua-Colombia";442925.430233166;4478963.05135269
5601;495;"61095";"Puerto Rico N-S - Colombia-Uruguay";442942.536368845;4478766.78761992
5602;495;"61096";"Uruguay E-O - Víctor de la Serna-Puerto Rico";443033.439968408;4478698.40509258
5603;495;"61097";"Uruguay O-E - Pl.República Ecuador-Puerto Rico";442868.647130022;4478701.52244165
5790;495;"40008";"Av. Buenos Aires - Pedro Laborde-Av. Pablo Neruda";444672.250912691;4470649.79406694
5977;495;"45032";"C/. Hermanos García Noblejas - Castillo de Arévalo-Castillo de Uclés";446619.454804531;4475600.39781354
6264;495;"55052";"Av. Papa Negro - Estebán Palacios-Av. Machupichu";447208.147570955;4478983.46587657
6266;495;"55055";"C/. Mahonia - Av. Piceas-Av. de los Andes";447578.93250111;4478852.39063876
6267;495;"55056";"Av. de los Andes - Gta. Mar Caribe-Abelias";447209.939229258;4478557.24064484
6268;495;"55057";"Av. de los Andes - Pl. Yucatan-Abelias";446990.700753219;4478345.68581152
6940;495;"55058";"Av. de los Andes - Gta. Mar Caribe-Petunias";447441.605063606;4478639.91093315
6269;495;"55059";"Av. Machupichu - Av. Papa Negro-Av. Piceas";447201.950778634;4478813.98086514
9838;495;"57018";"Calle Bahía de Cádiz - Calle  Bahía de Mahón-Av. Logroño";449758.044877054;4479330.11411878
9839;495;"57019";"Calle  Planeta - Av. General-Av. Logroño";450881.697082844;4480357.25786608
6928;495;"57020";"Av. Logroño - Doblada-Pajarones";450776.146245302;4481062.43977457
9969;495;"57024";"Luis de la Mata - Av Logroño-Galatea";448192.211025463;4478167.62135054
6347;495;"57401";"Av. Logroño - Bureta-Marqués Berna";450501.108356852;4479729.78876305
6348;495;"57402";"Av. Logroño  - Av. Logroño-San Severo";450560.151699547;4479783.36476697
6345;495;"57016";"C/. Cartago - Cartago-A-2";448519.222513784;4477937.86142034
6502;495;"64016";"C/. San Hilario - Gonzalo Torrente Ballester-Av. Luis Aragones";448754.061976964;4477651.75352711
6400;495;"64013";"Av. Canillejas a Vicálvaro - María Sevilla Diago-Albaida";448221.657922372;4476189.06902582
6401;495;"64014";"Av. Canillejas a Vicálvaro - Av. Arcentales-Etruria";448179.525962026;4476429.20758189
6617;495;"79021";"Av. Burgos - Puerto de Somport-Cº Fuencarral a Hortaleza";443467.026268404;4483128.75585561
5368;495;"88012";"Av. Ensanche de Vallecas - Via de servicio - P.P.-M-45";448766.017488246;4468818.06070684
5370;495;"88014";"Via de servicio M-45 acceso Av. Ensanche de Vallecas - M-45-Av. Ensanche de Vallecas";448657.549084837;4468792.57798017
9864;495;"88401";"Av. Entrepeñas - Av. Entrepeñas-Av. Suertes";448630.75346244;4469310.61274318
9863;495;"88402";"Av. Entrepeñas - Adrada-Av. Suertes";448596.553270299;4469244.99102054
5373;495;"89001";"Av. Ensanche Vallecas - M-45-José Gutiérrez";448797.540814053;4468766.7195571
5374;495;"89002";"José Gutiérrez - Av. Cerro Milano-Av. Ensanche Vallecas";448829.360347618;4468642.39627025
5366;495;"88010";"Av. Ensanche de Vallecas - Via de servicio - P.P.-M-45";448537.107887088;4468922.74483246
4927;495;"38006";"BELZUNEGUI N-S(RIBERA-AV.POBLADOS)";437387.979633319;4469775.4899782
4928;495;"38007";"(TAC) AVD.POBLADOS GIRO O-S A ERICA";435777.995656507;4470658.22699481
4929;495;"38008";"AV.DE ABRANTES N-S(BESOLLA-POBLADOS)";437643.2048285;4469809.50924338
4930;495;"38009";"AV. POBLADOS O-E(ABRANTES-VIA LUSITANA)";437642.568203746;4469713.33077698
4931;495;"38010";"VIA LUSITANA S-N(HALCONERO REY-POBLADOS)";437704.948151833;4469586.69901981
5261;495;"84026";"CTRA B? FORTUNA S-N(M40-FLAUTAS)";435050.287603162;4469204.37810287
5269;495;"84034";"CTRA AL B? FORTUNA E-O SENTIDO M-40";434169.990490633;4468765.27097111
5270;495;"84035";"PINAR DE SAN JOSE S-N";434139.107212042;4468626.14279466
5271;495;"84036";"CTRA AL B? FORTUNA O-E SENTIDO AV. PESET";434035.322120181;4468614.20447607
5190;495;"81010";"(TAC)CAPRICHOS S-N(P.SARASATE-SEPULVEDA)";438261.496265007;4473344.36196765
5260;495;"84025";"AV PESETA SE-NO(CLARINETES-FLAUTAS)";435116.260575538;4469206.25952375
4530;495;"31052";"VILLAAMIL N-S(SANCHEZ PRECIADO-OFELIA NIETO)";439988.925669941;4479646.41085354
4536;495;"31058";"P: DIRECCISN E-O(ISLA GOMERA-OFELIA NIETO)";440185.966003661;4479545.95026388
4719;495;"93002";"Cesar Manrrique S-N (La Cabrera-Juan Sanchez)";439019.828629243;4480812.46378531
4720;495;"93003";"(TACTICO) Juan Sanchez O-E(isla Malaita-Cisar Manrique)";438972.085654871;4480854.16819744
4723;495;"93006";"Joaqumn Lorenzo O-E(Isla Malaita-Cisar Marique)";439032.436059455;4480625.69527941
6912;495;"93007";"Valle de Mena O-E(Juan Andris-Antonio Machado)";438943.915943767;4480547.56339666
9906;495;"93024";"Chantada E-O (Sarrma - Camino Ganapanes)";439589.160022807;4480741.4563051
7097;495;"92007";"P: Direccisn N-S (Aligustre - Marquis de Viana)";440214.689795023;4479778.03332155
3678;495;"93001";"(TACTICO) Juan Sanchez E-O (Candido Mateos - Cisar Manrique)";439028.878998271;4480873.34986804
4869;495;"28015";"CTRA. HUMERA N-S(GOLONDRINA-V. ROSALES)";433965.281081567;4478686.14124496
4860;495;"28006";"(TACTICO)ARAQUIL E-O(OSA MAYOR-Pº ERMITA)";433988.376461061;4479370.93095664
4867;495;"28013";"ARANDIGA ENTRADA CRUCE JUNTO LINEA DE PARADA";433091.524906414;4479070.58199181
4868;495;"28014";"BATALLA GARELLANO ENTRADA CRUCE JUNTO LINEA PARADA";432859.236861694;4478787.41238633
4866;495;"36022";"(TACTICO) PLEYADES S-N(ANA TERESA-ARAIZ)";433642.56197113;4479467.42021845
4874;495;"36028";"ARROYO POZUELO E-O(CTRA.HUMERA-HUMERA)";433901.429523969;4478481.59383457
6800;494;"PM42353";"PM42353";436967.509309697;4478619.73707605
6801;494;"PM43001";"PM43001";441236.679424266;4482124.02747224
3435;495;"06021";"Maria Molina, 40 O-E - Velazquez-Nuñez de Balboa";442199.557264896;4476758.74052593
4273;495;"15302";"(MICRO) Pl. Cibeles S-N(Delante G.12)(P.M.7) - (MICRO) Pl. Cibeles S-N(Delante G.12)(P.M.7)";441346.43406934;4474758.25752141
6792;494;"PM40902";"PM40902";443767.733850884;4473282.19288827
5483;495;"60037";"Padre Damián S-N - Romero Girón-Alberto Alcocer";441976.307714778;4478968.98282251
5593;495;"61086";"Alfonso XIII E-O - Sta.Mª Magdalena-Crucero 25 de Mayo";443257.240031724;4479259.76784195
5594;495;"61087";"Alfonso XIII E-O - Paraguay-Torpedero Tucumán";443075.780689065;4479271.13238978
3773;495;"61093";"Colombia O-E - Víctor de la Serna-Puerto Rico";443031.827460613;4478904.04755191
4693;495;"90008";"Ronda de Segovia N-S - Algeciras-Segovia";439198.56462972;4473929.67216779
4694;495;"90009";"(TACTICO) Ronda de Segovia S-N(Giro Izquierda) - (TACTICO) Ronda de Segovia S-N(Giro Izquierda)";439180.343586053;4473823.28903369
4707;495;"90033";"Colegiata O-E - Toledo-Romanones";440180.385006315;4474041.9491978
4708;495;"90034";"Toledo S-N - Duque de Alba-Colegiata";440054.24008209;4473952.20640767
4710;495;"90036";"Plaza de la Cebada O-E - Humilladero-Toledo";439897.193422961;4473864.38936656
4135;495;"97060";"Entrada M-30 N-S  - M-30 - Méndez Álvaro ";442746.28047517;4471820.93235368
3505;495;"97073";"Toledo N-S - Dr.Vallejo Nájera-Gta.Pirámides";439544.407441927;4472877.06235341
3506;495;"97074";"PºAcacias N-S - Pl.Ortega y Munilla-Gta.Pirámides";439649.291459991;4472792.81876697
5794;495;"40013";"C/. Candilejas - Pto. Balbarán-Av. Pablo Neruda";443723.677339616;4470535.78480151
5795;495;"40014";"Av. San Diego - Vizconde de Arlessón-Candilejas";443722.9453108;4470665.60591251
5824;495;"41014";"Vía Servicio M-30 - M-30-Av. Albufera";443360.626421987;4472523.85576103
5911;495;"44005";"C/. Alcalá - Alcalde López Casero-Mateo García";444545.208712534;4476134.58091147
5912;495;"44006";"C/. Alcalá - Mateo García-Alcalde López Casero";444625.3303462;4476155.16082668
5913;495;"44007";"C/. Alcalá - San Gumersindo-Mateo García";444767.867527161;4476179.51027927
5914;495;"44008";"C/. Alcalá - Hermanos Machado-Lago Constanza";445047.964670787;4476222.1733846
5915;495;"44009";"C/. Alcalá - Lago Constanza-Ezequiel Solana";445196.012788303;4476278.69436459
5924;495;"44020";"C/. Alcalá  - Miguel Yuste-San Romualdo";447139.115581082;4477155.56681007
5931;495;"44033";"C/. José Villena  - Jose Villena-Alcalá";444488.15529769;4476066.64316622
5923;495;"44019";"C/. Alcalá - Rio Bamba-General Aranaz";446297.24112222;4476871.72545022
5970;495;"45024";"C/. Nicolás Salmerón - Pl. Alsacia-Matamorosa";447121.535209325;4474542.03288927
5991;495;"45047";"C/. Hermanos García Noblejas - Luis del Campo-Castillo de Arévalo";446529.071402675;4475768.3256797
6009;495;"46001";"C/. Arturo Soria - Ángel Gordillo-Emeterio Castaños";443777.316951906;4479484.37716875
5410;495;"29012";"(TACTICO) AV. COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA)";438241.648167715;4478923.29820879
9928;495;"29016";"AV. PARANINFO S-N(ANTONIO NOVAIS -AV.COMPLUTENSE)";438440.10607378;4478052.98796713
4480;495;"30006";"AV. VALLADOLID, 25 S-N(TRAFICO- AV.VALLADOLID. 11)";438372.5692485;4475597.81935121
10000;495;"30403";"(TACTICO) SALIDA POLICIA";438233.661303576;4475833.05025313
4498;495;"31005";"(AFOROS) FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA)";439951.580078642;4478933.16125072
3825;495;"32025";"RIBADAVIA E-O(SINESIO DELGADO-CHANTADA)";440317.798591093;4480677.36989927
5760;495;"92006";"P: Direccisn S-N (Marquis de Viana - Aligustre)";440212.999730898;4479788.16416635
9975;495;"93037";"CAMINO GANAPANES S-N";439538.782055326;4480431.58935729
3893;495;"02046";"Av. Menendez Pelayo N-S - Granada-Av. Ciudad Barcelona)";442374.083669994;4473152.16357995
3894;495;"02047";"Av. Ciudad Barcelona O-E - Juan Urbieta-Comercio";442404.827276676;4473024.49074654
5072;495;"02048";"Dr. Esquerdo N-S - Valderribas-Av. Ciudad Barcelona";442903.959795484;4472822.35861633
3895;495;"02051";"(AFOROS) Av. Ciudad Barcelona E-O - El Cafeto-Seco";443053.273958864;4472566.48126012
3896;495;"02052";"Seco S-N - Gandia - Av. Ciudad Barcelona";443085.801355971;4472471.66719037
5007;495;"95018";"Pº EXTREMADURA E-O(GUADARRAMA-STA. URSULA)";438034.85605132;4474003.06912346
3892;495;"02045";"Av. Ciudad Barcelona O-E - Antonio Nebrija-Comercio";442240.95029776;4473100.67483083
4616;495;"33033";"Mauricio Legendre N-S  - Padre Palau y Quer - José Vascóncelos";441984.193983903;4480676.70700035
4618;495;"33035";"Mauricio Legendre N-S - José Vascóncelos-Agustín de Foxá";441888.750784767;4480300.89349824
4619;495;"33036";"Enrique Larreta S-N - Mateo Inurria-Agustín de Foxá";441917.288942965;4480101.58119535
4620;495;"33037";"Agustín de Foxá S-N - Mateo Inurria-Enrique Larreta";441812.666386041;4480110.72478966
4621;495;"33038";"Agustín de Foxá N-S - adre Palau y Quer-José Vascóncelos";442079.700416643;4480496.98356982
4622;495;"33039";"José Vascóncelos E-O - MANUEL FERRERO-Agustín de Foxá";442096.54493944;4480373.34107772
3591;495;"33040";"Agustín de Foxá S-N - Enrique Larreta-José Vascóncelos";441971.327107457;4480334.58093535
5519;495;"61005";"Caidos División Azul O-E - Av.Pio XII-Comandante Franco";443022.451208383;4479995.02744919
5521;495;"61007";"Caidos División E-O - Av.Pio XII-Comandante Franco";443083.214418035;4479977.44480381
5522;495;"61008";"Caidos División E-O - Pl.Duque de Pastrana-Av.Pio XII";442759.966742068;4480104.92940053
5523;495;"61009";"Mateo Inurria E-O - Hiedra-Rodríguez Jaén";442190.026191061;4480060.10222609
5524;495;"61010";"Mateo Inurria E-O - Manuel Ferrero-Enrique Larreta";442065.722385013;4480028.14211023
5525;495;"61011";"Mateo Inurria O-E - Enrique Larreta-Pl.Castilla";441866.636929008;4479975.0018374
5450;495;"60103";"PºCastellana N-S(Incorporación al lateral PºCastellana) - (Felix Boix-Rosario Pino)";441609.550091587;4479497.12814092
5545;495;"61033";"Alberto Alcocer E-O - V.Andrés Belaunde-Pº Habana(Giro E-S)";442362.828000251;4479089.1694146
5549;495;"61037";"(AFOROS)Principe de Vergara S-N - Colombia-Pl.República Dominicana";442719.371724799;4478962.44976994
5553;495;"61041";"Av.Pio XII S-N - Madreselva-Manuel  Montilla";442820.558088535;4479719.15885602
5563;495;"61052";"Uruguay E-O - Chile-Pl.República Ecuador";442774.264539981;4478712.2141413
5541;495;"61029";"Av.Pio XII N-S - Comandante Franco-Jerez";442825.779665834;4479792.17078048
5676;495;"62064";"Bravo Murillo N-S - Pasaje Remonta-Azucenas";441059.578057936;4479646.97490387
5677;495;"62065";"Infanta Mercedes S-N - Pedro Villar-San Felipe";441161.370811321;4479460.86035312
5678;495;"62066";"Infanta Mercedes S-N - Sor Angela de la Cruz-Francisco Gervás";441072.546035862;4479319.71745365
7111;495;"62070";"Sor Angela de la Cruz E-O - Capitan Haya-Orense";441309.532236621;4479178.51526731
6053;495;"46408";"C/. Angelita Cavero - Angelita Cavero-Arturo Soria";445175.565000354;4477698.77997004
6054;495;"46409";"C/. Marqués de Portugalete - General Aranaz-Arturo Soria";445317.324549164;4477604.47608973
6055;495;"46410";"C/. Fernández Caro - Agastia-Arturo Soria";445371.813787699;4477503.926741
6056;495;"46411";"C/. Arturo Soria - Fernández Caro-María Portugalete";445380.182437177;4477529.77104191
6061;495;"46416";"C/. Agastia - Arturo Baldasano-José Silva";444248.721818119;4478661.3424207
6062;495;"47001";"C/. Arturo Soria - Manuel Uribe-Añastro";443673.82857893;4479866.89008503
6026;495;"46019";"C/. Emeterio Castaños - Mesena-Arturo Soria";443876.52701729;4479489.33747772
6064;495;"47003";"C/. Arturo Soria  - Bausa-Cta. Sagrado Corazón";443599.167061898;4480176.11153229
6245;495;"55028";"Av. Machupichu - Pl. Manuel Rodrigo-Silvano";446295.915559202;4479365.38262202
6246;495;"55029";"C/. Peonias - Peonias- Pl. Yucatan";447071.919034685;4478173.78729622
6247;495;"55030";"Av. Machupichu  - Av. Papa Negro-Av. Piceas";447244.010974692;4478724.5357319
6253;495;"55039";"C/. Emigrantes  - Tribaldos-Arequipa";446091.663435808;4480075.2121922
4771;495;"24041";"VILLAMANIN N-S(VILLASANDINO-NV)";436176.875817036;4473269.87433355
6476;495;"66010";"Av. Guadalajara - San Marino-Francfort";448547.093666839;4475202.11867965
6438;495;"65024";"Av. Doctor García Tapia - Molina de Segura-Av. Moratalaz";445852.955027633;4473601.5154797
6443;495;"65032";"C/. Hacienda de Pavones - Intercambiador-Fuente Carrantona";446207.545285959;4472631.80329791
6470;495;"66004";"Suecia - Bucarest-Pº. Ginebra";448860.027593497;4475335.30569762
6471;495;"66005";"C/. Suecia - Suecia-Pº. Ginebra";448870.253818622;4475220.65454279
6473;495;"66007";"Suecia - Francfort-Pº. Ginebra";448763.673354017;4475128.89546967
6474;495;"66008";"Pº. Ginebra - Sofía-Suecia";448948.456453543;4475220.43354673
6475;495;"66009";"Pº. Ginebra - Suecia-Av. Niza";448840.335162155;4475277.54628256
5367;495;"88011";"Av. Ensanche de Vallecas - Carriles centrales - P.P.-M-45";448544.256161333;4468933.5356013
5369;495;"88013";"Av. Ensanche de Vallecas - Carriles centrales - P.P.-M-45";448760.162736055;4468808.30278652
5377;495;"89005";"Av. Ensanche Vallecas - Rafael Leon-Cañada Santisimo";449099.357218181;4468570.51661087
5378;495;"89006";"Cañada Santisimo - Av. Cerro Milano-Av. Ensanche Vallecas";449165.24799753;4468424.29727585
5379;495;"89007";"Cañada Santisimo - Av. Ensanche Vallecas-Av. Cerro Milano";449262.269048778;4468585.91806206
5380;495;"89008";"Av. Ensanche Vallecas - Adolfo Marsillach-Cañada Santisimo";449303.475619945;4468451.51408246
5365;495;"88009";"Av. Suertes - Corral Almaguer-Peñaranda Bracamonte";448475.500165193;4469368.39573032
4789;495;"25023";"SAN ZACARIAS E-O";440648.676598403;4471498.59908006
4790;495;"25024";"ANTONIO LOPEZ N-S(E. CAXES-MATI. GAYO)";440451.92223516;4471614.85150561
4791;495;"25025";"EUGENIO CASES E-O(AV.MANZANARES-A.LOPEZ)";440449.571601559;4471674.29104716
4793;495;"25027";"ANT. LOPEZ N-S(STA.Ma.CABEZA-MARIBLANCA)";440271.270647971;4471773.37493477
4794;495;"25028";"(TACTICO)TOMELLOSO O-E";440874.556570386;4470629.13900187
4932;495;"38011";"AV.POBLADOS E-O(ANT.ROMERO-VIA LUSITANA)";437973.337746286;4469681.56463193
4934;495;"38013";"E.MONTIJO S-N(PZA PARTERRE-AV. POBLADOS)";436400.452026275;4469967.64327963
3404;495;"38014";"(TAC)J.IBORRA E-O(M.NAZARIA-E.MONTIJO)";436355.971289842;4469724.80748276
3768;495;"38015";"(TAC)J.TURINA S-N(GUITARRA-CARABAN.ALTO)";436298.487266854;4469678.3975921
4951;495;"38033";"A.RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA";437023.53685339;4469628.42539247
4980;495;"39032";"E.BARREIROS N-S(STA M. REINA-AV.ROSALES)";440998.831810753;4469299.51734048
4978;495;"39025";"(TAC)R.B.ROZPIEDE O-E(AVENA-R.YBARRA)";439618.906084899;4469885.12811611
4979;495;"39031";"AV. POBLADOS O-E(E.BARREIROS-DULCE)";440973.262854025;4469366.96022883
3479;495;"48002";"(TACTICO)SAN MAGIN S-N";439488.743478008;4470938.22335861
9853;495;"84043";"(TAC)C.ALTAMIRA S-N(P.HUMANIDAD-PESETA)";435584.938673457;4468453.72649191
5276;495;"85002";"ENTRADA A TUNEL CALLE 30 N-S";439492.511203452;4472369.44454329
5286;495;"85012";"ANTONIO LOPEZ O-E";439429.067344295;4472318.75233984
5287;495;"85013";"ANTONIO LOPEZ E-O";439498.382993795;4472282.93518455
5288;495;"85014";"ANTONIO LOPEZ O-E";439590.293459071;4472217.70611448
5289;495;"85015";"ANTONIO LOPEZ E-O";439673.093763942;4472172.31651434
5291;495;"85017";"ANTONIO LOPEZ E-O";439871.133274847;4472047.55000171
5181;495;"98300";"(MICRO)CTRA. BOADILLA E-O (A-5-CARABIAS)";435045.625566467;4472531.07724128
4331;495;"30401";"(TACTICO) P: VIRGEN DEL PUERTO N-E(GIRO A CDAD. PLASENCIA)";438957.644629115;4474293.59611833
10016;495;"94025";"BASCU?UELOS E- O (CDAD FRIAS - V. TOBAL)";439396.724587522;4465690.36842006
5016;495;"95030";"JUAN TORNERO E-O(LAIN CALVO-CARAMUEL)";438511.776074201;4473924.2434116
5177;495;"98036";"(TAC.)SEBASTIAN ALVARO O-E(GIRO IZDA)";434565.706479112;4471987.29208208
5172;495;"98037";"(TAC) CT.CCHEL-ARAVACA S-O(GIRO S.ALVAR)";434593.975315848;4471996.65531534
4582;495;"32052";"(AFOROS) AV. ASTURIAS E-O(SAN AQUILINO -MAGNOLIAS)";441465.733159182;4480063.25383316
7024;495;"32054";"(TACTICO) SINESIO DELGADO O-E (GIRO A HOSPITAL CARLOSIII)";440947.580763962;4480869.43149123
5759;495;"92005";"(TACTICO) P: Direccisn E-O (Gardenias- P: Direccisn)";440196.509887616;4479816.51107259
3643;495;"42001";"Av. Cardenal Herrera Oria - Isla del Yeso-Isla Tabarca";438667.221048986;4481418.92092217
4372;495;"17041";"Rey Francisco E-O - Ferraz-Pintor Rosales";439228.548633306;4475538.4565795
3734;495;"31049";"VILLAAMIL S-N(BUSTILLO -ISLA GOMERA)";440077.941826422;4479366.79736574
3824;495;"32024";"MELCHOR FERNANDEZ ALMAGRO E-O(FINISTERRE-GINZO DE LIMIA)";440603.655998591;4481173.18639841
4301;495;"16026";"(AFOROS) Gran Via, 44 S-N - Jimenez de Quesada-Mesonero Romanos";440412.541632434;4474841.91002524
6591;495;"77408";"(TACTICO)PTE. REINA O-E(GIRO A VALCARLOS)";443288.258312487;4483717.04234561
4375;495;"17044";"Donoso Cortes E-O - Hilarion Eslava-Isaac Peral";439324.857468263;4476667.35395765
4586;495;"33002";"Daniel Vázquez Díaz E-O - Mauricio Legendre-Pº Castellana";442022.481062946;4480897.78157871
