district,date,day_of_week,day,month,year,mean_intensity
Puente de Vallecas,2019-01-11,Friday,11,1,2019,468.0454925087381
Puente de Vallecas,2019-01-12,Saturday,12,1,2019,363.39427814417644
Puente de Vallecas,2019-01-13,Sunday,13,1,2019,319.5427246754406
Puente de Vallecas,2019-01-14,Monday,14,1,2019,427.76445711678684
Puente de Vallecas,2019-01-15,Tuesday,15,1,2019,434.68535461739407
Puente de Vallecas,2019-01-16,Wednesday,16,1,2019,440.0820440063395
Puente de Vallecas,2019-01-17,Thursday,17,1,2019,446.79287315316344
Puente de Vallecas,2019-01-18,Friday,18,1,2019,462.33374690340185
Puente de Vallecas,2019-01-19,Saturday,19,1,2019,366.2315628205328
Puente de Vallecas,2019-01-20,Sunday,20,1,2019,329.29238400582295
Puente de Vallecas,2019-01-21,Monday,21,1,2019,425.29158227790754
Puente de Vallecas,2019-01-22,Tuesday,22,1,2019,431.6275958699543
Puente de Vallecas,2019-01-23,Wednesday,23,1,2019,434.46814708633883
Puente de Vallecas,2019-01-24,Thursday,24,1,2019,438.65503930583776
Puente de Vallecas,2019-01-25,Friday,25,1,2019,456.8164727991981
Puente de Vallecas,2019-01-26,Saturday,26,1,2019,369.90677765188735
Puente de Vallecas,2019-01-27,Sunday,27,1,2019,316.026769471253
Puente de Vallecas,2019-01-28,Monday,28,1,2019,423.40149391935495
Puente de Vallecas,2019-01-29,Tuesday,29,1,2019,426.5081584165609
Puente de Vallecas,2019-01-30,Wednesday,30,1,2019,426.2044478350161
Puente de Vallecas,2019-01-31,Thursday,31,1,2019,446.1927840066698
Puente de Vallecas,2019-02-01,Friday,1,2,2019,461.62486839609795
Puente de Vallecas,2019-02-02,Saturday,2,2,2019,360.22465194436484
Puente de Vallecas,2019-02-03,Sunday,3,2,2019,318.26090526201693
Puente de Vallecas,2019-02-04,Monday,4,2,2019,435.7107231489993
Puente de Vallecas,2019-02-05,Tuesday,5,2,2019,430.50783362436283
Puente de Vallecas,2019-02-06,Wednesday,6,2,2019,444.1285747033245
Puente de Vallecas,2019-02-07,Thursday,7,2,2019,445.9806386324702
Puente de Vallecas,2019-02-08,Friday,8,2,2019,467.63292229268546
Puente de Vallecas,2019-02-09,Saturday,9,2,2019,378.9377367144633
Puente de Vallecas,2019-02-10,Sunday,10,2,2019,323.1486288378402
Puente de Vallecas,2019-02-11,Monday,11,2,2019,452.27413494316727
Puente de Vallecas,2019-02-12,Tuesday,12,2,2019,449.10584420109006
Puente de Vallecas,2019-02-13,Wednesday,13,2,2019,437.3759274808186
Puente de Vallecas,2019-02-14,Thursday,14,2,2019,457.76904058657266
Puente de Vallecas,2019-02-15,Friday,15,2,2019,481.10214867860543
Puente de Vallecas,2019-02-16,Saturday,16,2,2019,388.5022791804664
Puente de Vallecas,2019-02-17,Sunday,17,2,2019,334.92270982408786
Puente de Vallecas,2019-02-18,Monday,18,2,2019,442.16497692509034
Puente de Vallecas,2019-02-19,Tuesday,19,2,2019,449.6366423552306
Puente de Vallecas,2019-02-20,Wednesday,20,2,2019,433.61458769022164
Puente de Vallecas,2019-02-21,Thursday,21,2,2019,452.0701014620789
Puente de Vallecas,2019-02-22,Friday,22,2,2019,474.05272063604906
Puente de Vallecas,2019-02-23,Saturday,23,2,2019,377.6643040648253
Puente de Vallecas,2019-02-24,Sunday,24,2,2019,334.492148124752
Puente de Vallecas,2019-02-25,Monday,25,2,2019,451.4278408590999
Puente de Vallecas,2019-02-26,Tuesday,26,2,2019,449.623236486739
Puente de Vallecas,2019-02-27,Wednesday,27,2,2019,450.5486407608068
Puente de Vallecas,2019-02-28,Thursday,28,2,2019,456.3542896359846
Puente de Vallecas,2019-03-01,Friday,1,3,2019,476.70190279817814
Puente de Vallecas,2019-03-02,Saturday,2,3,2019,366.896783444108
Puente de Vallecas,2019-03-03,Sunday,3,3,2019,337.04082081749385
Puente de Vallecas,2019-03-04,Monday,4,3,2019,411.1850613912159
Puente de Vallecas,2019-03-05,Tuesday,5,3,2019,450.1634747640912
Puente de Vallecas,2019-03-06,Wednesday,6,3,2019,455.15569969419727
Puente de Vallecas,2019-03-07,Thursday,7,3,2019,439.788285938172
Puente de Vallecas,2019-03-08,Friday,8,3,2019,517.0503565347418
Puente de Vallecas,2019-03-09,Saturday,9,3,2019,389.7739781808327
Puente de Vallecas,2019-03-10,Sunday,10,3,2019,347.83796658202004
Puente de Vallecas,2019-03-11,Monday,11,3,2019,449.3050834121907
Puente de Vallecas,2019-03-12,Tuesday,12,3,2019,436.7621279059363
Puente de Vallecas,2019-03-13,Wednesday,13,3,2019,453.966465167175
Puente de Vallecas,2019-03-14,Thursday,14,3,2019,458.7681142953047
Puente de Vallecas,2019-03-15,Friday,15,3,2019,475.4759324993316
Puente de Vallecas,2019-03-16,Saturday,16,3,2019,385.951044178687
Puente de Vallecas,2019-03-17,Sunday,17,3,2019,342.8299592523134
Puente de Vallecas,2019-03-18,Monday,18,3,2019,446.6294693027136
Puente de Vallecas,2019-03-19,Tuesday,19,3,2019,458.8811466008257
Puente de Vallecas,2019-03-20,Wednesday,20,3,2019,454.97112585793656
Puente de Vallecas,2019-03-21,Thursday,21,3,2019,460.2301646831395
Puente de Vallecas,2019-03-22,Friday,22,3,2019,478.51207768489917
Puente de Vallecas,2019-03-23,Saturday,23,3,2019,380.3266223734061
Puente de Vallecas,2019-03-24,Sunday,24,3,2019,344.8974473835457
Puente de Vallecas,2019-03-25,Monday,25,3,2019,454.68502366928897
Puente de Vallecas,2019-03-26,Tuesday,26,3,2019,449.4915928501662
Puente de Vallecas,2019-03-27,Wednesday,27,3,2019,457.92618958129805
Puente de Vallecas,2019-03-28,Thursday,28,3,2019,458.9513106312445
Puente de Vallecas,2019-03-29,Friday,29,3,2019,486.68305389231773
Puente de Vallecas,2019-03-30,Saturday,30,3,2019,394.231133092921
Puente de Vallecas,2019-03-31,Sunday,31,3,2019,366.16031532932726
Puente de Vallecas,2019-04-01,Monday,1,4,2019,458.4770461782267
Puente de Vallecas,2019-04-02,Tuesday,2,4,2019,460.23296754389
Puente de Vallecas,2019-04-03,Wednesday,3,4,2019,466.5315502341266
Puente de Vallecas,2019-04-04,Thursday,4,4,2019,474.1407502837801
Puente de Vallecas,2019-04-05,Friday,5,4,2019,492.1207113569784
Puente de Vallecas,2019-04-06,Saturday,6,4,2019,400.7671107571134
Puente de Vallecas,2019-04-07,Sunday,7,4,2019,334.79182036484565
Puente de Vallecas,2019-04-08,Monday,8,4,2019,456.15569608409373
Puente de Vallecas,2019-04-09,Tuesday,9,4,2019,465.0016251355167
Puente de Vallecas,2019-04-10,Wednesday,10,4,2019,466.2978067770753
Puente de Vallecas,2019-04-11,Thursday,11,4,2019,484.143675443682
Puente de Vallecas,2019-04-12,Friday,12,4,2019,471.41816467080406
Puente de Vallecas,2019-04-13,Saturday,13,4,2019,373.7922696125736
Puente de Vallecas,2019-04-14,Sunday,14,4,2019,325.6127214064894
Puente de Vallecas,2019-04-15,Monday,15,4,2019,428.95305110503625
Puente de Vallecas,2019-04-16,Tuesday,16,4,2019,423.71036292986275
Puente de Vallecas,2019-04-17,Wednesday,17,4,2019,421.339535977888
Puente de Vallecas,2019-04-18,Thursday,18,4,2019,253.84883374510275
Puente de Vallecas,2019-04-19,Friday,19,4,2019,231.80048261967073
Puente de Vallecas,2019-04-20,Saturday,20,4,2019,289.1053801347697
Puente de Vallecas,2019-04-21,Sunday,21,4,2019,285.71269022713574
Puente de Vallecas,2019-04-22,Monday,22,4,2019,442.5051608623675
Puente de Vallecas,2019-04-23,Tuesday,23,4,2019,444.0919935485381
Puente de Vallecas,2019-04-24,Wednesday,24,4,2019,444.7404761808899
Puente de Vallecas,2019-04-25,Thursday,25,4,2019,470.47253411872293
Puente de Vallecas,2019-04-26,Friday,26,4,2019,488.70680666583905
Puente de Vallecas,2019-04-27,Saturday,27,4,2019,398.0097410653614
Puente de Vallecas,2019-04-28,Sunday,28,4,2019,378.13569313250036
Puente de Vallecas,2019-04-29,Monday,29,4,2019,470.06156483959626
Puente de Vallecas,2019-04-30,Tuesday,30,4,2019,493.94003376190136
Puente de Vallecas,2019-05-01,Wednesday,1,5,2019,292.77166180752846
Puente de Vallecas,2019-05-02,Thursday,2,5,2019,291.75326713783585
Puente de Vallecas,2019-05-03,Friday,3,5,2019,398.9864731265098
Puente de Vallecas,2019-05-04,Saturday,4,5,2019,337.45620071141815
Puente de Vallecas,2019-05-05,Sunday,5,5,2019,361.12541604549887
Puente de Vallecas,2019-05-06,Monday,6,5,2019,463.73955155883294
Puente de Vallecas,2019-05-07,Tuesday,7,5,2019,469.7244758024891
Puente de Vallecas,2019-05-08,Wednesday,8,5,2019,466.3085081419481
Puente de Vallecas,2019-05-09,Thursday,9,5,2019,484.3869940890768
Puente de Vallecas,2019-05-10,Friday,10,5,2019,489.0005860677887
Puente de Vallecas,2019-05-11,Saturday,11,5,2019,403.9374389853561
Puente de Vallecas,2019-05-12,Sunday,12,5,2019,369.6009685189904
Puente de Vallecas,2019-05-13,Monday,13,5,2019,470.7225401345321
Puente de Vallecas,2019-05-14,Tuesday,14,5,2019,480.27469571297155
Puente de Vallecas,2019-05-15,Wednesday,15,5,2019,337.6029159035117
Puente de Vallecas,2019-05-16,Thursday,16,5,2019,470.3894926523166
Puente de Vallecas,2019-05-17,Friday,17,5,2019,482.012268060529
Puente de Vallecas,2019-05-18,Saturday,18,5,2019,385.36949503673105
Puente de Vallecas,2019-05-19,Sunday,19,5,2019,345.7879586431559
Puente de Vallecas,2019-05-20,Monday,20,5,2019,456.33629637490293
Puente de Vallecas,2019-05-21,Tuesday,21,5,2019,455.78485434121245
Puente de Vallecas,2019-05-22,Wednesday,22,5,2019,464.3019243809446
Puente de Vallecas,2019-05-23,Thursday,23,5,2019,465.7588621770861
Puente de Vallecas,2019-05-24,Friday,24,5,2019,477.9934050170802
Puente de Vallecas,2019-05-25,Saturday,25,5,2019,389.51243708913586
Puente de Vallecas,2019-05-26,Sunday,26,5,2019,364.967053828902
Puente de Vallecas,2019-05-27,Monday,27,5,2019,462.9389147671097
Puente de Vallecas,2019-05-28,Tuesday,28,5,2019,457.3556595378839
Puente de Vallecas,2019-05-29,Wednesday,29,5,2019,462.546315570706
Puente de Vallecas,2019-05-30,Thursday,30,5,2019,470.5163784419974
Puente de Vallecas,2019-05-31,Friday,31,5,2019,476.152630905774
Puente de Vallecas,2019-06-01,Saturday,1,6,2019,377.49281942442894
Puente de Vallecas,2019-06-02,Sunday,2,6,2019,349.72238301908135
Puente de Vallecas,2019-06-03,Monday,3,6,2019,458.49649675180865
Puente de Vallecas,2019-06-04,Tuesday,4,6,2019,444.2627513611942
Puente de Vallecas,2019-06-05,Wednesday,5,6,2019,461.89855389241177
Puente de Vallecas,2019-06-06,Thursday,6,6,2019,473.46953032697667
Puente de Vallecas,2019-06-07,Friday,7,6,2019,478.53046163341736
Puente de Vallecas,2019-06-08,Saturday,8,6,2019,381.59953110966285
Puente de Vallecas,2019-06-09,Sunday,9,6,2019,350.1029180757745
Puente de Vallecas,2019-06-10,Monday,10,6,2019,458.6866358738138
Puente de Vallecas,2019-06-11,Tuesday,11,6,2019,453.52045725868226
Puente de Vallecas,2019-06-12,Wednesday,12,6,2019,464.0630901038829
Puente de Vallecas,2019-06-13,Thursday,13,6,2019,466.89227742453426
Puente de Vallecas,2019-06-14,Friday,14,6,2019,456.8823035308204
Puente de Vallecas,2019-06-15,Saturday,15,6,2019,370.0041298978023
Puente de Vallecas,2019-06-16,Sunday,16,6,2019,344.85625311587734
Puente de Vallecas,2019-06-17,Monday,17,6,2019,455.7884187923964
Puente de Vallecas,2019-06-18,Tuesday,18,6,2019,457.32613808709294
Puente de Vallecas,2019-06-19,Wednesday,19,6,2019,459.9524424510186
Puente de Vallecas,2019-06-20,Thursday,20,6,2019,470.3885456527732
Puente de Vallecas,2019-06-21,Friday,21,6,2019,471.04194355718414
Puente de Vallecas,2019-06-22,Saturday,22,6,2019,368.7709963796885
Puente de Vallecas,2019-06-23,Sunday,23,6,2019,333.42244080857466
Puente de Vallecas,2019-06-24,Monday,24,6,2019,439.9436877568832
Puente de Vallecas,2019-06-25,Tuesday,25,6,2019,446.3325563903634
Puente de Vallecas,2019-06-26,Wednesday,26,6,2019,447.24710880792935
Puente de Vallecas,2019-06-27,Thursday,27,6,2019,460.9782377988849
Puente de Vallecas,2019-06-28,Friday,28,6,2019,473.1658621170958
Puente de Vallecas,2019-06-29,Saturday,29,6,2019,368.64633186910464
Puente de Vallecas,2019-06-30,Sunday,30,6,2019,341.3359047745112
Puente de Vallecas,2019-07-01,Monday,1,7,2019,456.76968174374707
Puente de Vallecas,2019-07-02,Tuesday,2,7,2019,451.0408369446749
Puente de Vallecas,2019-07-03,Wednesday,3,7,2019,423.13525113196664
Puente de Vallecas,2019-07-04,Thursday,4,7,2019,443.59001660416817
Puente de Vallecas,2019-07-05,Friday,5,7,2019,447.8496067379648
Puente de Vallecas,2019-07-06,Saturday,6,7,2019,344.61255642478653
Puente de Vallecas,2019-07-07,Sunday,7,7,2019,322.5917013240717
Puente de Vallecas,2019-07-08,Monday,8,7,2019,443.7050688834784
Puente de Vallecas,2019-07-09,Tuesday,9,7,2019,433.63728589904866
Puente de Vallecas,2019-07-10,Wednesday,10,7,2019,438.2380150372855
Puente de Vallecas,2019-07-11,Thursday,11,7,2019,451.3653323805894
Puente de Vallecas,2019-07-12,Friday,12,7,2019,452.4247275418906
Puente de Vallecas,2019-07-13,Saturday,13,7,2019,332.3013506008801
Puente de Vallecas,2019-07-14,Sunday,14,7,2019,323.93588716844437
Puente de Vallecas,2019-07-15,Monday,15,7,2019,451.47552150740233
Puente de Vallecas,2019-07-16,Tuesday,16,7,2019,447.9917570626665
Puente de Vallecas,2019-07-17,Wednesday,17,7,2019,439.0615903084995
Puente de Vallecas,2019-07-18,Thursday,18,7,2019,410.46159356304435
Puente de Vallecas,2019-07-19,Friday,19,7,2019,431.1263994119441
Puente de Vallecas,2019-07-20,Saturday,20,7,2019,317.5551721752386
Puente de Vallecas,2019-07-21,Sunday,21,7,2019,299.91215138346746
Puente de Vallecas,2019-07-22,Monday,22,7,2019,417.69178755750795
Puente de Vallecas,2019-07-23,Tuesday,23,7,2019,420.31011105247217
Puente de Vallecas,2019-07-24,Wednesday,24,7,2019,422.7805245980394
Puente de Vallecas,2019-07-25,Thursday,25,7,2019,431.10131806178333
Puente de Vallecas,2019-07-26,Friday,26,7,2019,432.5848987117935
Puente de Vallecas,2019-07-27,Saturday,27,7,2019,312.38526377820057
Puente de Vallecas,2019-07-28,Sunday,28,7,2019,297.65906727314047
Puente de Vallecas,2019-07-29,Monday,29,7,2019,406.11289727201085
Puente de Vallecas,2019-07-30,Tuesday,30,7,2019,414.11460889566655
Puente de Vallecas,2019-07-31,Wednesday,31,7,2019,402.3989505064062
Puente de Vallecas,2019-08-01,Thursday,1,8,2019,389.65534455405
Puente de Vallecas,2019-08-02,Friday,2,8,2019,396.88558414475176
Puente de Vallecas,2019-08-03,Saturday,3,8,2019,304.4662955318133
Puente de Vallecas,2019-08-04,Sunday,4,8,2019,278.11777932264846
Puente de Vallecas,2019-08-05,Monday,5,8,2019,373.79489744094536
Puente de Vallecas,2019-08-06,Tuesday,6,8,2019,364.84760795424415
Puente de Vallecas,2019-08-07,Wednesday,7,8,2019,367.8341101675566
Puente de Vallecas,2019-08-08,Thursday,8,8,2019,350.05362793950775
Puente de Vallecas,2019-08-09,Friday,9,8,2019,366.32234319108164
Puente de Vallecas,2019-08-10,Saturday,10,8,2019,270.213869561304
Puente de Vallecas,2019-08-11,Sunday,11,8,2019,254.62168168305791
Puente de Vallecas,2019-08-12,Monday,12,8,2019,343.9322905838993
Puente de Vallecas,2019-08-13,Tuesday,13,8,2019,350.53979825415934
Puente de Vallecas,2019-08-14,Wednesday,14,8,2019,352.5797149535092
Puente de Vallecas,2019-08-15,Thursday,15,8,2019,245.9328096586873
Puente de Vallecas,2019-08-16,Friday,16,8,2019,315.8585567003071
Puente de Vallecas,2019-08-17,Saturday,17,8,2019,254.21026145329054
Puente de Vallecas,2019-08-18,Sunday,18,8,2019,251.23378459402312
Puente de Vallecas,2019-08-19,Monday,19,8,2019,349.05223611930967
Puente de Vallecas,2019-08-20,Tuesday,20,8,2019,330.3261960804089
Puente de Vallecas,2019-08-21,Wednesday,21,8,2019,339.85278730701833
Puente de Vallecas,2019-08-22,Thursday,22,8,2019,349.42485463167753
Puente de Vallecas,2019-08-23,Friday,23,8,2019,334.40510536984385
Puente de Vallecas,2019-08-24,Saturday,24,8,2019,268.14628260901964
Puente de Vallecas,2019-08-25,Sunday,25,8,2019,258.11125403442344
Puente de Vallecas,2019-08-26,Monday,26,8,2019,363.4741753057132
Puente de Vallecas,2019-08-27,Tuesday,27,8,2019,359.800465570863
Puente de Vallecas,2019-08-28,Wednesday,28,8,2019,387.09073639275397
Puente de Vallecas,2019-08-29,Thursday,29,8,2019,396.27307618963886
Puente de Vallecas,2019-08-30,Friday,30,8,2019,410.3711466797426
Puente de Vallecas,2019-08-31,Saturday,31,8,2019,327.1448930701336
Puente de Vallecas,2019-09-01,Sunday,1,9,2019,334.02425643647365
Puente de Vallecas,2019-09-02,Monday,2,9,2019,441.10816793308595
Puente de Vallecas,2019-09-03,Tuesday,3,9,2019,437.28585308644625
Puente de Vallecas,2019-09-04,Wednesday,4,9,2019,445.4719100272954
Puente de Vallecas,2019-09-05,Thursday,5,9,2019,450.6594380393204
Puente de Vallecas,2019-09-06,Friday,6,9,2019,436.35474691396985
Puente de Vallecas,2019-09-07,Saturday,7,9,2019,348.6578699005891
Puente de Vallecas,2019-09-08,Sunday,8,9,2019,327.6406230247006
Puente de Vallecas,2019-09-09,Monday,9,9,2019,449.6555588435903
Puente de Vallecas,2019-09-10,Tuesday,10,9,2019,447.9585577325058
Puente de Vallecas,2019-09-11,Wednesday,11,9,2019,451.2907064022506
Puente de Vallecas,2019-09-12,Thursday,12,9,2019,459.6234518611665
Puente de Vallecas,2019-09-13,Friday,13,9,2019,472.31312295594967
Puente de Vallecas,2019-09-14,Saturday,14,9,2019,348.76778876316115
Puente de Vallecas,2019-09-15,Sunday,15,9,2019,326.3897523452245
Puente de Vallecas,2019-09-16,Monday,16,9,2019,445.5306132556646
Puente de Vallecas,2019-09-17,Tuesday,17,9,2019,441.93956880304853
Puente de Vallecas,2019-09-18,Wednesday,18,9,2019,434.79019371784545
Puente de Vallecas,2019-09-19,Thursday,19,9,2019,453.2554584166436
Puente de Vallecas,2019-09-20,Friday,20,9,2019,465.84884949682214
Puente de Vallecas,2019-09-21,Saturday,21,9,2019,337.3633230478374
Puente de Vallecas,2019-09-22,Sunday,22,9,2019,305.7375789287573
Puente de Vallecas,2019-09-23,Monday,23,9,2019,430.1661958542412
Puente de Vallecas,2019-09-24,Tuesday,24,9,2019,435.65342975452097
Puente de Vallecas,2019-09-25,Wednesday,25,9,2019,444.3952307498204
Puente de Vallecas,2019-09-26,Thursday,26,9,2019,449.15140883904576
Puente de Vallecas,2019-09-27,Friday,27,9,2019,466.9550075317589
Puente de Vallecas,2019-09-28,Saturday,28,9,2019,378.16808177851044
Puente de Vallecas,2019-09-29,Sunday,29,9,2019,346.99934553873237
Puente de Vallecas,2019-09-30,Monday,30,9,2019,451.11874167468295
Puente de Vallecas,2019-10-01,Tuesday,1,10,2019,447.8403982613534
Puente de Vallecas,2019-10-02,Wednesday,2,10,2019,447.7145490663133
Puente de Vallecas,2019-10-03,Thursday,3,10,2019,462.49054016122875
Puente de Vallecas,2019-10-04,Friday,4,10,2019,476.9184734494519
Puente de Vallecas,2019-10-05,Saturday,5,10,2019,382.21406560505545
Puente de Vallecas,2019-10-06,Sunday,6,10,2019,340.99761027508976
Puente de Vallecas,2019-10-07,Monday,7,10,2019,443.20132472394465
Puente de Vallecas,2019-10-08,Tuesday,8,10,2019,437.9621838408123
Puente de Vallecas,2019-10-09,Wednesday,9,10,2019,443.56932985624286
Puente de Vallecas,2019-10-10,Thursday,10,10,2019,452.928191732033
Puente de Vallecas,2019-10-11,Friday,11,10,2019,473.6398468722289
Puente de Vallecas,2019-10-12,Saturday,12,10,2019,339.1608204312099
Puente de Vallecas,2019-10-13,Sunday,13,10,2019,350.40854832372446
Puente de Vallecas,2019-10-14,Monday,14,10,2019,447.5133203837927
Puente de Vallecas,2019-10-15,Tuesday,15,10,2019,443.19842439899475
Puente de Vallecas,2019-10-16,Wednesday,16,10,2019,440.7156657620845
Puente de Vallecas,2019-10-17,Thursday,17,10,2019,432.17139746430234
Puente de Vallecas,2019-10-18,Friday,18,10,2019,459.075091710504
Puente de Vallecas,2019-10-19,Saturday,19,10,2019,373.5982096163836
Puente de Vallecas,2019-10-20,Sunday,20,10,2019,336.0371461616535
Puente de Vallecas,2019-10-21,Monday,21,10,2019,435.4271490052267
Puente de Vallecas,2019-10-22,Tuesday,22,10,2019,440.9624748881821
Puente de Vallecas,2019-10-23,Wednesday,23,10,2019,438.25309626502536
Puente de Vallecas,2019-10-24,Thursday,24,10,2019,447.99323813898263
Puente de Vallecas,2019-10-25,Friday,25,10,2019,469.5896142752669
Puente de Vallecas,2019-10-26,Saturday,26,10,2019,381.12094083772223
Puente de Vallecas,2019-10-27,Sunday,27,10,2019,341.4365383653758
Puente de Vallecas,2019-10-28,Monday,28,10,2019,430.29432461999085
Puente de Vallecas,2019-10-29,Tuesday,29,10,2019,441.50475935772573
Puente de Vallecas,2019-10-30,Wednesday,30,10,2019,462.42562221110865
Puente de Vallecas,2019-10-31,Thursday,31,10,2019,458.82709743734625
Puente de Vallecas,2019-11-01,Friday,1,11,2019,314.1402394696425
Puente de Vallecas,2019-11-02,Saturday,2,11,2019,340.56805757448046
Puente de Vallecas,2019-11-03,Sunday,3,11,2019,335.18396849026874
Puente de Vallecas,2019-11-04,Monday,4,11,2019,435.497652436191
Puente de Vallecas,2019-11-05,Tuesday,5,11,2019,432.98509849662753
Puente de Vallecas,2019-11-06,Wednesday,6,11,2019,441.4381918690884
